Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, ¡F (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (¡C))","Intensity, lum/ft? (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
7660,03/15/17 05:21:49 PM,84.295,55,,,,,
7661,03/15/17 05:31:49 PM,84.295,37,,,,,
7662,03/15/17 05:41:49 PM,84.295,20,,,,,
7663,03/15/17 05:51:49 PM,84.295,14,,,,,
7664,03/15/17 06:01:49 PM,84.295,9,,,,,
7665,03/15/17 06:11:49 PM,84.295,4,,,,,
7666,03/15/17 06:21:49 PM,84.295,0,,,,,
7667,03/15/17 06:31:49 PM,84.295,0,,,,,
7668,03/15/17 06:41:49 PM,84.295,0,,,,,
7669,03/15/17 06:51:49 PM,84.295,0,,,,,
7670,03/15/17 07:01:49 PM,84.295,0,,,,,
7671,03/15/17 07:11:49 PM,84.295,0,,,,,
7672,03/15/17 07:21:49 PM,84.295,0,,,,,
7673,03/15/17 07:31:49 PM,84.115,0,,,,,
7674,03/15/17 07:41:49 PM,84.115,0,,,,,
7675,03/15/17 07:51:49 PM,84.115,0,,,,,
7676,03/15/17 08:01:49 PM,84.115,0,,,,,
7677,03/15/17 08:11:49 PM,84.115,0,,,,,
7678,03/15/17 08:21:49 PM,84.115,0,,,,,
7679,03/15/17 08:31:49 PM,83.935,0,,,,,
7680,03/15/17 08:41:49 PM,83.935,0,,,,,
7681,03/15/17 08:51:49 PM,83.935,0,,,,,
7682,03/15/17 09:01:49 PM,84.115,0,,,,,
7683,03/15/17 09:11:49 PM,84.115,0,,,,,
7684,03/15/17 09:21:49 PM,84.115,0,,,,,
7685,03/15/17 09:31:49 PM,84.115,0,,,,,
7686,03/15/17 09:41:49 PM,84.115,0,,,,,
7687,03/15/17 09:51:49 PM,84.115,0,,,,,
7688,03/15/17 10:01:49 PM,83.935,0,,,,,
7689,03/15/17 10:11:49 PM,83.935,0,,,,,
7690,03/15/17 10:21:49 PM,83.935,0,,,,,
7691,03/15/17 10:31:49 PM,83.935,0,,,,,
7692,03/15/17 10:41:49 PM,83.935,0,,,,,
7693,03/15/17 10:51:49 PM,84.115,0,,,,,
7694,03/15/17 11:01:49 PM,84.115,0,,,,,
7695,03/15/17 11:11:49 PM,83.935,0,,,,,
7696,03/15/17 11:21:49 PM,83.757,0,,,,,
7697,03/15/17 11:31:49 PM,84.115,0,,,,,
7698,03/15/17 11:41:49 PM,84.115,0,,,,,
7699,03/15/17 11:51:49 PM,84.115,0,,,,,
7700,03/16/17 12:01:49 AM,84.115,0,,,,,
7701,03/16/17 12:11:49 AM,84.115,0,,,,,
7702,03/16/17 12:21:49 AM,84.115,0,,,,,
7703,03/16/17 12:31:49 AM,84.115,0,,,,,
7704,03/16/17 12:41:49 AM,84.115,0,,,,,
7705,03/16/17 12:51:49 AM,84.115,0,,,,,
7706,03/16/17 01:01:49 AM,84.115,0,,,,,
7707,03/16/17 01:11:49 AM,84.115,0,,,,,
7708,03/16/17 01:21:49 AM,84.115,0,,,,,
7709,03/16/17 01:31:49 AM,84.115,0,,,,,
7710,03/16/17 01:41:49 AM,84.115,0,,,,,
7711,03/16/17 01:51:49 AM,84.115,0,,,,,
7712,03/16/17 02:01:49 AM,84.115,0,,,,,
7713,03/16/17 02:11:49 AM,84.115,0,,,,,
7714,03/16/17 02:21:49 AM,84.115,0,,,,,
7715,03/16/17 02:31:49 AM,83.935,0,,,,,
7716,03/16/17 02:41:49 AM,83.935,0,,,,,
7717,03/16/17 02:51:49 AM,83.935,0,,,,,
7718,03/16/17 03:01:49 AM,83.935,0,,,,,
7719,03/16/17 03:11:49 AM,83.935,0,,,,,
7720,03/16/17 03:21:49 AM,84.115,0,,,,,
7721,03/16/17 03:31:49 AM,84.115,0,,,,,
7722,03/16/17 03:41:49 AM,84.115,0,,,,,
7723,03/16/17 03:51:49 AM,84.115,0,,,,,
7724,03/16/17 04:01:49 AM,84.115,0,,,,,
7725,03/16/17 04:11:49 AM,84.115,0,,,,,
7726,03/16/17 04:21:49 AM,84.115,0,,,,,
7727,03/16/17 04:31:49 AM,84.115,0,,,,,
7728,03/16/17 04:41:49 AM,84.115,0,,,,,
7729,03/16/17 04:51:49 AM,84.115,0,,,,,
7730,03/16/17 05:01:49 AM,84.115,0,,,,,
7731,03/16/17 05:11:49 AM,84.115,0,,,,,
7732,03/16/17 05:21:49 AM,84.115,0,,,,,
7733,03/16/17 05:31:49 AM,84.115,0,,,,,
7734,03/16/17 05:41:49 AM,84.115,0,,,,,
7735,03/16/17 05:51:49 AM,84.115,0,,,,,
7736,03/16/17 06:01:49 AM,84.115,0,,,,,
7737,03/16/17 06:11:49 AM,84.115,1,,,,,
7738,03/16/17 06:21:49 AM,84.115,7,,,,,
7739,03/16/17 06:31:49 AM,83.935,18,,,,,
7740,03/16/17 06:41:49 AM,84.115,35,,,,,
7741,03/16/17 06:51:49 AM,84.115,53,,,,,
7742,03/16/17 07:01:49 AM,84.115,74,,,,,
7743,03/16/17 07:11:49 AM,84.295,83,,,,,
7744,03/16/17 07:21:49 AM,84.295,216,,,,,
7745,03/16/17 07:31:49 AM,84.295,118,,,,,
7746,03/16/17 07:41:49 AM,84.474,272,,,,,
7747,03/16/17 07:51:49 AM,84.474,232,,,,,
7748,03/16/17 08:01:49 AM,84.654,336,,,,,
7749,03/16/17 08:11:49 AM,84.654,240,,,,,
7750,03/16/17 08:21:49 AM,84.834,248,,,,,
7751,03/16/17 08:31:49 AM,84.654,232,,,,,
7752,03/16/17 08:41:49 AM,84.834,224,,,,,
7753,03/16/17 08:51:49 AM,84.834,512,,,,,
7754,03/16/17 09:01:49 AM,85.014,352,,,,,
7755,03/16/17 09:11:49 AM,85.014,368,,,,,
7756,03/16/17 09:21:49 AM,85.194,480,,,,,
7757,03/16/17 09:31:49 AM,85.194,448,,,,,
7758,03/16/17 09:41:49 AM,85.194,480,,,,,
7759,03/16/17 09:51:49 AM,85.374,576,,,,,
7760,03/16/17 10:01:49 AM,85.194,512,,,,,
7761,03/16/17 10:11:49 AM,85.374,800,,,,,
7762,03/16/17 10:21:49 AM,85.374,1152,,,,,
7763,03/16/17 10:31:49 AM,85.554,864,,,,,
7764,03/16/17 10:41:49 AM,85.374,672,,,,,
7765,03/16/17 10:51:49 AM,85.374,704,,,,,
7766,03/16/17 11:01:49 AM,85.554,1920,,,,,
7767,03/16/17 11:11:49 AM,85.554,608,,,,,
7768,03/16/17 11:21:49 AM,85.735,800,,,,,
7769,03/16/17 11:31:49 AM,85.735,800,,,,,
7770,03/16/17 11:41:49 AM,85.554,960,,,,,
7771,03/16/17 11:51:49 AM,85.735,864,,,,,
7772,03/16/17 12:01:49 PM,85.554,1088,,,,,
7773,03/16/17 12:11:49 PM,85.554,800,,,,,
7774,03/16/17 12:21:49 PM,85.735,1024,,,,,
7775,03/16/17 12:31:49 PM,85.735,1152,,,,,
7776,03/16/17 12:41:49 PM,85.735,896,,,,,
7777,03/16/17 12:51:49 PM,85.735,1088,,,,,
7778,03/16/17 01:01:49 PM,85.554,704,,,,,
7779,03/16/17 01:11:49 PM,85.735,800,,,,,
7780,03/16/17 01:21:49 PM,85.735,896,,,,,
7781,03/16/17 01:31:49 PM,85.554,704,,,,,
7782,03/16/17 01:41:49 PM,85.554,704,,,,,
7783,03/16/17 01:51:49 PM,85.374,864,,,,,
7784,03/16/17 02:01:49 PM,85.735,608,,,,,
7785,03/16/17 02:11:49 PM,85.735,704,,,,,
7786,03/16/17 02:21:49 PM,85.735,576,,,,,
7787,03/16/17 02:31:49 PM,85.915,672,,,,,
7788,03/16/17 02:41:49 PM,86.823,576,,,,,
7789,03/16/17 02:51:49 PM,86.823,672,,,,,
7790,03/16/17 03:01:49 PM,86.459,704,,,,,
7791,03/16/17 03:11:49 PM,86.277,480,,,,,
7792,03/16/17 03:21:49 PM,86.277,512,,,,,
7793,03/16/17 03:31:49 PM,85.915,368,,,,,
7794,03/16/17 03:41:49 PM,85.915,464,,,,,
7795,03/16/17 03:51:49 PM,85.735,288,,,,,
7796,03/16/17 04:01:49 PM,85.735,448,,,,,
7797,03/16/17 04:11:49 PM,85.554,336,,,,,
7798,03/16/17 04:21:49 PM,85.554,352,,,,,
7799,03/16/17 04:31:49 PM,85.374,368,,,,,
7800,03/16/17 04:41:49 PM,85.194,256,,,,,
7801,03/16/17 04:51:49 PM,85.194,248,,,,,
7802,03/16/17 05:01:49 PM,85.194,168,,,,,
7803,03/16/17 05:11:49 PM,85.014,128,,,,,
7804,03/16/17 05:21:49 PM,85.014,104,,,,,
7805,03/16/17 05:31:49 PM,85.014,78,,,,,
7806,03/16/17 05:41:49 PM,85.014,62,,,,,
7807,03/16/17 05:51:49 PM,85.014,50,,,,,
7808,03/16/17 06:01:49 PM,85.014,37,,,,,
7809,03/16/17 06:11:49 PM,84.834,18,,,,,
7810,03/16/17 06:21:49 PM,84.834,4,,,,,
7811,03/16/17 06:31:49 PM,84.654,0,,,,,
7812,03/16/17 06:41:49 PM,84.834,0,,,,,
7813,03/16/17 06:51:49 PM,84.834,0,,,,,
7814,03/16/17 07:01:49 PM,84.654,0,,,,,
7815,03/16/17 07:11:49 PM,84.654,0,,,,,
7816,03/16/17 07:21:49 PM,84.654,0,,,,,
7817,03/16/17 07:31:49 PM,84.654,0,,,,,
7818,03/16/17 07:41:49 PM,84.654,0,,,,,
7819,03/16/17 07:51:49 PM,84.654,0,,,,,
7820,03/16/17 08:01:49 PM,84.654,0,,,,,
7821,03/16/17 08:11:49 PM,84.654,0,,,,,
7822,03/16/17 08:21:49 PM,84.654,0,,,,,
7823,03/16/17 08:31:49 PM,84.474,0,,,,,
7824,03/16/17 08:41:49 PM,84.474,0,,,,,
7825,03/16/17 08:51:49 PM,84.295,0,,,,,
7826,03/16/17 09:01:49 PM,84.474,0,,,,,
7827,03/16/17 09:11:49 PM,84.295,0,,,,,
7828,03/16/17 09:21:49 PM,84.474,0,,,,,
7829,03/16/17 09:31:49 PM,84.295,0,,,,,
7830,03/16/17 09:41:49 PM,84.654,0,,,,,
7831,03/16/17 09:51:49 PM,84.654,0,,,,,
7832,03/16/17 10:01:49 PM,84.474,0,,,,,
7833,03/16/17 10:11:49 PM,84.654,0,,,,,
7834,03/16/17 10:21:49 PM,84.654,0,,,,,
7835,03/16/17 10:31:49 PM,84.654,0,,,,,
7836,03/16/17 10:41:49 PM,84.474,0,,,,,
7837,03/16/17 10:51:49 PM,84.654,0,,,,,
7838,03/16/17 11:01:49 PM,84.295,0,,,,,
7839,03/16/17 11:11:49 PM,84.295,0,,,,,
7840,03/16/17 11:21:49 PM,84.115,0,,,,,
7841,03/16/17 11:31:49 PM,83.757,0,,,,,
7842,03/16/17 11:41:49 PM,83.757,0,,,,,
7843,03/16/17 11:51:49 PM,83.757,0,,,,,
7844,03/17/17 12:01:49 AM,83.935,0,,,,,
7845,03/17/17 12:11:49 AM,84.115,0,,,,,
7846,03/17/17 12:21:49 AM,84.115,0,,,,,
7847,03/17/17 12:31:49 AM,84.295,0,,,,,
7848,03/17/17 12:41:49 AM,84.295,0,,,,,
7849,03/17/17 12:51:49 AM,84.295,0,,,,,
7850,03/17/17 01:01:49 AM,84.295,0,,,,,
7851,03/17/17 01:11:49 AM,84.115,0,,,,,
7852,03/17/17 01:21:49 AM,84.295,0,,,,,
7853,03/17/17 01:31:49 AM,84.115,0,,,,,
7854,03/17/17 01:41:49 AM,84.115,0,,,,,
7855,03/17/17 01:51:49 AM,84.295,0,,,,,
7856,03/17/17 02:01:49 AM,84.295,0,,,,,
7857,03/17/17 02:11:49 AM,84.295,0,,,,,
7858,03/17/17 02:21:49 AM,84.295,0,,,,,
7859,03/17/17 02:31:49 AM,84.295,0,,,,,
7860,03/17/17 02:41:49 AM,84.295,0,,,,,
7861,03/17/17 02:51:49 AM,84.295,0,,,,,
7862,03/17/17 03:01:49 AM,84.295,0,,,,,
7863,03/17/17 03:11:49 AM,84.295,0,,,,,
7864,03/17/17 03:21:49 AM,84.474,0,,,,,
7865,03/17/17 03:31:49 AM,84.474,0,,,,,
7866,03/17/17 03:41:49 AM,84.654,0,,,,,
7867,03/17/17 03:51:49 AM,84.654,0,,,,,
7868,03/17/17 04:01:49 AM,84.654,0,,,,,
7869,03/17/17 04:11:49 AM,84.654,0,,,,,
7870,03/17/17 04:21:49 AM,84.654,0,,,,,
7871,03/17/17 04:31:49 AM,84.834,0,,,,,
7872,03/17/17 04:41:49 AM,84.834,0,,,,,
7873,03/17/17 04:51:49 AM,84.654,0,,,,,
7874,03/17/17 05:01:49 AM,84.654,0,,,,,
7875,03/17/17 05:11:49 AM,84.654,0,,,,,
7876,03/17/17 05:21:49 AM,84.654,0,,,,,
7877,03/17/17 05:31:49 AM,84.654,0,,,,,
7878,03/17/17 05:41:49 AM,84.654,0,,,,,
7879,03/17/17 05:51:49 AM,84.654,0,,,,,
7880,03/17/17 06:01:49 AM,84.654,0,,,,,
7881,03/17/17 06:11:49 AM,84.474,4,,,,,
7882,03/17/17 06:21:49 AM,84.474,15,,,,,
7883,03/17/17 06:31:49 AM,84.654,30,,,,,
7884,03/17/17 06:41:49 AM,84.654,52,,,,,
7885,03/17/17 06:51:49 AM,84.654,74,,,,,
7886,03/17/17 07:01:49 AM,84.654,106,,,,,
7887,03/17/17 07:11:49 AM,84.654,144,,,,,
7888,03/17/17 07:21:49 AM,84.834,144,,,,,
7889,03/17/17 07:31:49 AM,84.834,232,,,,,
7890,03/17/17 07:41:49 AM,84.834,208,,,,,
7891,03/17/17 07:51:49 AM,85.014,248,,,,,
7892,03/17/17 08:01:49 AM,85.194,320,,,,,
7893,03/17/17 08:11:49 AM,85.194,288,,,,,
7894,03/17/17 08:21:49 AM,85.194,400,,,,,
7895,03/17/17 08:31:49 AM,85.374,416,,,,,
7896,03/17/17 08:41:49 AM,85.374,704,,,,,
7897,03/17/17 08:51:49 AM,85.374,960,,,,,
7898,03/17/17 09:01:49 AM,85.554,608,,,,,
7899,03/17/17 09:11:49 AM,85.554,512,,,,,
7900,03/17/17 09:21:49 AM,85.554,800,,,,,
7901,03/17/17 09:31:49 AM,85.735,800,,,,,
7902,03/17/17 09:41:49 AM,85.735,992,,,,,
7903,03/17/17 09:51:49 AM,85.735,800,,,,,
7904,03/17/17 10:01:49 AM,85.735,1216,,,,,
7905,03/17/17 10:11:49 AM,85.735,1024,,,,,
7906,03/17/17 10:21:49 AM,85.915,1088,,,,,
7907,03/17/17 10:31:49 AM,86.097,992,,,,,
7908,03/17/17 10:41:49 AM,86.277,1152,,,,,
7909,03/17/17 10:51:49 AM,86.459,1472,,,,,
7910,03/17/17 11:01:49 AM,86.277,4352,,,,,
7911,03/17/17 11:11:49 AM,86.097,2048,,,,,
7912,03/17/17 11:21:49 AM,86.277,3584,,,,,
7913,03/17/17 11:31:49 AM,86.459,1152,,,,,
7914,03/17/17 11:41:49 AM,86.459,1728,,,,,
7915,03/17/17 11:51:49 AM,86.459,960,,,,,
7916,03/17/17 12:01:49 PM,86.277,2176,,,,,
7917,03/17/17 12:11:49 PM,86.277,2560,,,,,
7918,03/17/17 12:21:49 PM,86.277,1152,,,,,
7919,03/17/17 12:31:49 PM,86.097,1152,,,,,
7920,03/17/17 12:41:49 PM,86.097,1856,,,,,
7921,03/17/17 12:51:49 PM,86.823,2688,,,,,
7922,03/17/17 01:01:49 PM,86.277,1344,,,,,
7923,03/17/17 01:11:49 PM,86.459,2176,,,,,
7924,03/17/17 01:21:49 PM,87.004,1728,,,,,
7925,03/17/17 01:31:49 PM,86.823,1920,,,,,
7926,03/17/17 01:41:49 PM,86.823,1088,,,,,
7927,03/17/17 01:51:49 PM,86.641,1664,,,,,
7928,03/17/17 02:01:49 PM,86.641,3456,,,,,
7929,03/17/17 02:11:49 PM,86.459,896,,,,,
7930,03/17/17 02:21:49 PM,86.277,1088,,,,,
7931,03/17/17 02:31:49 PM,86.459,1088,,,,,
7932,03/17/17 02:41:49 PM,86.277,1152,,,,,
7933,03/17/17 02:51:49 PM,86.097,896,,,,,
7934,03/17/17 03:01:49 PM,86.097,1408,,,,,
7935,03/17/17 03:11:49 PM,86.277,672,,,,,
7936,03/17/17 03:21:49 PM,86.277,864,,,,,
7937,03/17/17 03:31:49 PM,86.097,512,,,,,
7938,03/17/17 03:41:49 PM,86.097,672,,,,,
7939,03/17/17 03:51:49 PM,86.097,672,,,,,
7940,03/17/17 04:01:49 PM,85.915,512,,,,,
7941,03/17/17 04:11:49 PM,85.915,672,,,,,
7942,03/17/17 04:21:49 PM,85.915,672,,,,,
7943,03/17/17 04:31:49 PM,85.915,576,,,,,
7944,03/17/17 04:41:49 PM,85.915,448,,,,,
7945,03/17/17 04:51:49 PM,85.735,336,,,,,
7946,03/17/17 05:01:49 PM,85.735,320,,,,,
7947,03/17/17 05:11:49 PM,85.735,184,,,,,
7948,03/17/17 05:21:49 PM,85.554,115,,,,,
7949,03/17/17 05:31:49 PM,85.554,168,,,,,
7950,03/17/17 05:41:49 PM,85.554,118,,,,,
7951,03/17/17 05:51:49 PM,85.554,79,,,,,
7952,03/17/17 06:01:49 PM,85.374,41,,,,,
7953,03/17/17 06:11:49 PM,85.374,22,,,,,
7954,03/17/17 06:21:49 PM,85.374,6,,,,,
7955,03/17/17 06:31:49 PM,85.374,0,,,,,
7956,03/17/17 06:41:49 PM,85.374,0,,,,,
7957,03/17/17 06:51:49 PM,85.374,0,,,,,
7958,03/17/17 07:01:49 PM,85.374,0,,,,,
7959,03/17/17 07:11:49 PM,85.374,0,,,,,
7960,03/17/17 07:21:49 PM,85.374,0,,,,,
7961,03/17/17 07:31:49 PM,85.374,0,,,,,
7962,03/17/17 07:41:49 PM,85.374,0,,,,,
7963,03/17/17 07:51:49 PM,85.374,0,,,,,
7964,03/17/17 08:01:49 PM,85.374,0,,,,,
7965,03/17/17 08:11:49 PM,85.374,0,,,,,
7966,03/17/17 08:21:49 PM,85.554,0,,,,,
7967,03/17/17 08:31:49 PM,85.374,0,,,,,
7968,03/17/17 08:41:49 PM,85.374,0,,,,,
7969,03/17/17 08:51:49 PM,85.554,0,,,,,
7970,03/17/17 09:01:49 PM,85.374,0,,,,,
7971,03/17/17 09:11:49 PM,85.554,0,,,,,
7972,03/17/17 09:21:49 PM,85.554,0,,,,,
7973,03/17/17 09:31:49 PM,85.554,0,,,,,
7974,03/17/17 09:41:49 PM,85.374,0,,,,,
7975,03/17/17 09:51:49 PM,85.554,0,,,,,
7976,03/17/17 10:01:49 PM,85.374,0,,,,,
7977,03/17/17 10:11:49 PM,85.194,0,,,,,
7978,03/17/17 10:21:49 PM,85.194,0,,,,,
7979,03/17/17 10:31:49 PM,85.194,0,,,,,
7980,03/17/17 10:41:49 PM,85.194,0,,,,,
7981,03/17/17 10:51:49 PM,85.194,0,,,,,
7982,03/17/17 11:01:49 PM,85.194,0,,,,,
7983,03/17/17 11:11:49 PM,85.014,0,,,,,
7984,03/17/17 11:21:49 PM,85.014,0,,,,,
7985,03/17/17 11:31:49 PM,85.194,0,,,,,
7986,03/17/17 11:41:49 PM,85.194,0,,,,,
7987,03/17/17 11:51:49 PM,85.194,0,,,,,
7988,03/18/17 12:01:49 AM,85.374,0,,,,,
7989,03/18/17 12:11:49 AM,85.374,0,,,,,
7990,03/18/17 12:21:49 AM,85.374,0,,,,,
7991,03/18/17 12:31:49 AM,85.374,0,,,,,
7992,03/18/17 12:41:49 AM,85.374,0,,,,,
7993,03/18/17 12:51:49 AM,85.374,0,,,,,
7994,03/18/17 01:01:49 AM,85.374,0,,,,,
7995,03/18/17 01:11:49 AM,85.374,0,,,,,
7996,03/18/17 01:21:49 AM,85.374,0,,,,,
7997,03/18/17 01:31:49 AM,85.374,0,,,,,
7998,03/18/17 01:41:49 AM,85.374,0,,,,,
7999,03/18/17 01:51:49 AM,85.374,0,,,,,
8000,03/18/17 02:01:49 AM,85.374,0,,,,,
8001,03/18/17 02:11:49 AM,85.374,0,,,,,
8002,03/18/17 02:21:49 AM,85.374,0,,,,,
8003,03/18/17 02:31:49 AM,85.374,0,,,,,
8004,03/18/17 02:41:49 AM,85.374,0,,,,,
8005,03/18/17 02:51:49 AM,85.554,0,,,,,
8006,03/18/17 03:01:49 AM,85.554,0,,,,,
8007,03/18/17 03:11:49 AM,85.554,0,,,,,
8008,03/18/17 03:21:49 AM,85.735,0,,,,,
8009,03/18/17 03:31:49 AM,85.735,0,,,,,
8010,03/18/17 03:41:49 AM,85.735,0,,,,,
8011,03/18/17 03:51:49 AM,85.735,0,,,,,
8012,03/18/17 04:01:49 AM,85.735,0,,,,,
8013,03/18/17 04:11:49 AM,85.735,0,,,,,
8014,03/18/17 04:21:49 AM,85.554,0,,,,,
8015,03/18/17 04:31:49 AM,85.554,0,,,,,
8016,03/18/17 04:41:49 AM,85.554,0,,,,,
8017,03/18/17 04:51:49 AM,85.554,0,,,,,
8018,03/18/17 05:01:49 AM,85.554,0,,,,,
8019,03/18/17 05:11:49 AM,85.554,0,,,,,
8020,03/18/17 05:21:49 AM,85.554,0,,,,,
8021,03/18/17 05:31:49 AM,85.554,0,,,,,
8022,03/18/17 05:41:49 AM,85.554,0,,,,,
8023,03/18/17 05:51:49 AM,85.554,0,,,,,
8024,03/18/17 06:01:49 AM,85.554,0,,,,,
8025,03/18/17 06:11:49 AM,85.554,5,,,,,
8026,03/18/17 06:21:49 AM,85.554,20,,,,,
8027,03/18/17 06:31:49 AM,85.554,38,,,,,
8028,03/18/17 06:41:49 AM,85.554,71,,,,,
8029,03/18/17 06:51:49 AM,85.735,87,,,,,
8030,03/18/17 07:01:49 AM,85.735,120,,,,,
8031,03/18/17 07:11:49 AM,85.735,152,,,,,
8032,03/18/17 07:21:49 AM,85.735,216,,,,,
8033,03/18/17 07:31:49 AM,85.735,208,,,,,
8034,03/18/17 07:41:49 AM,85.735,248,,,,,
8035,03/18/17 07:51:49 AM,86.097,320,,,,,
8036,03/18/17 08:01:49 AM,86.097,336,,,,,
8037,03/18/17 08:11:49 AM,86.097,256,,,,,
8038,03/18/17 08:21:49 AM,86.459,368,,,,,
8039,03/18/17 08:31:49 AM,86.641,576,,,,,
8040,03/18/17 08:41:49 AM,86.277,256,,,,,
8041,03/18/17 08:51:49 AM,85.915,248,,,,,
8042,03/18/17 09:01:49 AM,86.277,576,,,,,
8043,03/18/17 09:11:49 AM,86.823,1216,,,,,
8044,03/18/17 09:21:49 AM,86.823,672,,,,,
8045,03/18/17 09:31:49 AM,86.823,512,,,,,
8046,03/18/17 09:41:49 AM,86.823,576,,,,,
8047,03/18/17 09:51:49 AM,87.004,1408,,,,,
8048,03/18/17 10:01:49 AM,87.004,800,,,,,
8049,03/18/17 10:11:49 AM,87.004,704,,,,,
8050,03/18/17 10:21:49 AM,87.186,896,,,,,
8051,03/18/17 10:31:49 AM,87.368,1344,,,,,
8052,03/18/17 10:41:49 AM,87.186,1472,,,,,
8053,03/18/17 10:51:49 AM,87.186,1728,,,,,
8054,03/18/17 11:01:49 AM,87.186,1280,,,,,
8055,03/18/17 11:11:49 AM,87.368,1920,,,,,
8056,03/18/17 11:21:49 AM,87.368,2304,,,,,
8057,03/18/17 11:31:49 AM,87.368,1152,,,,,
8058,03/18/17 11:41:49 AM,87.552,2048,,,,,
8059,03/18/17 11:51:49 AM,87.368,1472,,,,,
8060,03/18/17 12:01:49 PM,87.368,1408,,,,,
8061,03/18/17 12:11:49 PM,87.368,2944,,,,,
8062,03/18/17 12:21:49 PM,87.552,2176,,,,,
8063,03/18/17 12:31:49 PM,87.552,1792,,,,,
8064,03/18/17 12:41:49 PM,87.552,2304,,,,,
8065,03/18/17 12:51:49 PM,87.368,992,,,,,
8066,03/18/17 01:01:49 PM,87.915,1024,,,,,
8067,03/18/17 01:11:49 PM,87.368,1024,,,,,
8068,03/18/17 01:21:49 PM,87.552,1856,,,,,
8069,03/18/17 01:31:49 PM,87.552,1152,,,,,
8070,03/18/17 01:41:49 PM,87.368,1024,,,,,
8071,03/18/17 01:51:49 PM,87.552,1216,,,,,
8072,03/18/17 02:01:49 PM,87.368,1152,,,,,
8073,03/18/17 02:11:49 PM,87.552,1024,,,,,
8074,03/18/17 02:21:49 PM,87.186,2176,,,,,
8075,03/18/17 02:31:49 PM,87.368,1280,,,,,
8076,03/18/17 02:41:49 PM,87.004,1216,,,,,
8077,03/18/17 02:51:49 PM,87.915,1472,,,,,
8078,03/18/17 03:01:49 PM,87.915,1216,,,,,
8079,03/18/17 03:11:49 PM,87.552,800,,,,,
8080,03/18/17 03:21:49 PM,87.186,960,,,,,
8081,03/18/17 03:31:49 PM,87.004,896,,,,,
8082,03/18/17 03:41:49 PM,86.823,576,,,,,
8083,03/18/17 03:51:49 PM,86.823,576,,,,,
8084,03/18/17 04:01:49 PM,86.823,608,,,,,
8085,03/18/17 04:11:49 PM,86.641,384,,,,,
8086,03/18/17 04:21:49 PM,86.641,352,,,,,
8087,03/18/17 04:31:49 PM,86.459,123,,,,,
8088,03/18/17 04:41:49 PM,86.277,168,,,,,
8089,03/18/17 04:51:49 PM,86.277,160,,,,,
8090,03/18/17 05:01:49 PM,86.459,352,,,,,
8091,03/18/17 05:11:49 PM,86.459,192,,,,,
8092,03/18/17 05:21:49 PM,86.277,208,,,,,
8093,03/18/17 05:31:49 PM,86.277,124,,,,,
8094,03/18/17 05:41:49 PM,86.097,60,,,,,
8095,03/18/17 05:51:49 PM,86.097,57,,,,,
8096,03/18/17 06:01:49 PM,86.097,27,,,,,
8097,03/18/17 06:11:49 PM,86.097,14,,,,,
8098,03/18/17 06:21:49 PM,85.915,5,,,,,
8099,03/18/17 06:31:49 PM,85.915,0,,,,,
8100,03/18/17 06:41:49 PM,85.915,0,,,,,
8101,03/18/17 06:51:49 PM,85.915,0,,,,,
8102,03/18/17 07:01:49 PM,85.915,0,,,,,
8103,03/18/17 07:11:49 PM,85.915,0,,,,,
8104,03/18/17 07:21:49 PM,85.735,0,,,,,
8105,03/18/17 07:31:49 PM,85.735,0,,,,,
8106,03/18/17 07:41:49 PM,85.735,0,,,,,
8107,03/18/17 07:51:49 PM,85.735,0,,,,,
8108,03/18/17 08:01:49 PM,85.735,0,,,,,
8109,03/18/17 08:11:49 PM,85.735,0,,,,,
8110,03/18/17 08:21:49 PM,85.735,0,,,,,
8111,03/18/17 08:31:49 PM,85.735,0,,,,,
8112,03/18/17 08:41:49 PM,85.554,0,,,,,
8113,03/18/17 08:51:49 PM,85.554,0,,,,,
8114,03/18/17 09:01:49 PM,85.735,0,,,,,
8115,03/18/17 09:11:49 PM,85.554,0,,,,,
8116,03/18/17 09:21:49 PM,85.554,0,,,,,
8117,03/18/17 09:31:49 PM,85.554,0,,,,,
8118,03/18/17 09:41:49 PM,85.554,0,,,,,
8119,03/18/17 09:51:49 PM,85.554,0,,,,,
8120,03/18/17 10:01:49 PM,85.554,0,,,,,
8121,03/18/17 10:11:49 PM,85.554,0,,,,,
8122,03/18/17 10:21:49 PM,85.374,0,,,,,
8123,03/18/17 10:31:49 PM,85.374,0,,,,,
8124,03/18/17 10:41:49 PM,85.374,0,,,,,
8125,03/18/17 10:51:49 PM,85.374,0,,,,,
8126,03/18/17 11:01:49 PM,85.194,0,,,,,
8127,03/18/17 11:11:49 PM,85.194,0,,,,,
8128,03/18/17 11:21:49 PM,85.374,0,,,,,
8129,03/18/17 11:31:49 PM,85.194,0,,,,,
8130,03/18/17 11:41:49 PM,85.194,0,,,,,
8131,03/18/17 11:51:49 PM,85.194,0,,,,,
8132,03/19/17 12:01:49 AM,85.194,0,,,,,
